Date,Product Name,Base Price (AED),Final Price (AED),Discount,Stock Status,Available Qty,Product URL
2025-05-26,"Montech Sky One Lite aRGB ATX Mid Tower Case, Up to 360mm Radiator Support, 3x Preinstalled Fan, Front & Bottom Dust Filter, Swivel Glass Side Panel, USB Type-C Port, Black | SKY ONE LITE BK",294.00,294.00,,,,https://uae.microless.com/product/montech-sky-one-lite-argb-atx-mid-tower-case-up-to-360mm-radiator-support-3x-preinstalled-fan-front-bottom-dust-filter-swivel-glass-side-panel-usb-type-c-port-black-sky-one-lite-bk/
2025-05-26,"Montech Sky Two aRGB ATX Mid Tower Computer Cases, Up to 360mm Radiator Support, 4x Preinstalled PWM Fans, Side & Bottom Dust Filter, Built-In Cable Management, Morocco Blue | SKY TWO M",441.00,441.00,,,,https://uae.microless.com/product/montech-sky-two-argb-atx-mid-tower-computer-cases-up-to-360mm-radiator-support-4x-preinstalled-pwm-fans-side-bottom-dust-filter-built-in-cable-management-morocco-blue-sky-two-m/
2025-05-26,"Montech Sky Two aRGB ATX Mid Tower Computer Cases, Up to 360mm Radiator Support, 4x Preinstalled PWM Fans, Side & Bottom Dust Filter, Built-In Cable Management, White | SKY TWO WH",420.00,420.00,,,,https://uae.microless.com/product/montech-sky-two-argb-atx-mid-tower-computer-cases-up-to-360mm-radiator-support-4x-preinstalled-pwm-fans-side-bottom-dust-filter-built-in-cable-management-white-sky-two-wh/
2025-05-26,"Xigmatek Aqua Ultra Super Tower Computer Case, 0.8mm SPCC Thickness Material, Up to 360mm Radiator & 10*Fans Support, 3*Tempered Glass Panel Design, Screwless & Tool-less Design, Black | EN40672",525.53,525.53,,,,https://uae.microless.com/product/xigmatek-aqua-ultra-super-tower-computer-case-0-8mm-spcc-thickness-material-up-to-360mm-radiator-10-fans-support-3-tempered-glass-panel-design-screwless-tool-less-design-black-en40672/
2025-05-26,"Xigmatek Aquarius II Tempered Glass ATX Compute Case, Steel + PVS + Tempered Glass Materials, Up to 360mm Radiator & 9*Fans Support, 2*Tempered Glass Panels, Black | EN49160",498.75,498.75,,,,https://uae.microless.com/product/xigmatek-aquarius-ii-tempered-glass-atx-compute-case-steel-pvs-tempered-glass-materials-up-to-360mm-radiator-9-fans-support-2-tempered-glass-panels-black-en49160/
2025-05-26,"Xigmatek Lamiya RGB Mid Tower Gaming Case, Steel Material, Up to 240mm Liquid Cooling Support, Supports 6*Fans, Front & Left Side Tempered Glass, Removable Dust Filters, Black | EN48113",344.37,344.37,,,,https://uae.microless.com/product/xigmatek-lamiya-rgb-mid-tower-gaming-case-steel-material-up-to-240mm-liquid-cooling-support-supports-6-fans-front-left-side-tempered-glass-removable-dust-filters-black-en48113/
2025-05-26,"ASUS TUF Gaming GT502 PLUS PC Case, Dual Chamber Chassis, Supports 360mm Radiator, Up to 13 Fans, Discrete aRGB HUB, Fully Modular Design, Black | GT502 PLUS/BLK/TG",703.49,640.50,9,,,https://uae.microless.com/product/asus-tuf-gaming-gt502-plus-pc-case-dual-chamber-chassis-supports-360mm-radiator-up-to-13-fans-discrete-argb-hub-fully-modular-design-black-gt502-plus-blk-tg/
2025-05-26,"Xigmatek Endorphin Ultra Artic Mid Tower PC Case, 0.8mm SPCC Thickness Material, Up to 360mm Radiator Support & 8 Fans Support, Front & Left Tempered Glass Panel, White | EN41334",423.15,423.15,,,,https://uae.microless.com/product/xigmatek-endorphin-ultra-artic-mid-tower-pc-case-0-8mm-spcc-thickness-material-up-to-360mm-radiator-support-8-fans-support-front-left-tempered-glass-panel-white-en41334/
2025-05-26,"Xigmatek Endorphin Ultra Mid Tower PC Case, 0.8mm SPCC Thickness Material, Up to 360mm Radiator Support & 8 Fans Support, Front & Left Tempered Glass Panel, Black | EN41327",409.50,409.50,,,,https://uae.microless.com/product/xigmatek-endorphin-ultra-mid-tower-pc-case-0-8mm-spcc-thickness-material-up-to-360mm-radiator-support-8-fans-support-front-left-tempered-glass-panel-black-en41327/
2025-05-26,"Xigmatek Anubis Pro 4FX ATX Case, Steel Material, Up to 360mm Liquid Cooling Support & 9 Fans Support, Tempered Glass Magnetic Sidepanel, Dynamic 3D Mesh Front Panel, Black | EN40788",314.44,314.44,,,,https://uae.microless.com/product/xigmatek-anubis-pro-4fx-atx-case-steel-material-up-to-360mm-liquid-cooling-support-9-fans-support-tempered-glass-magnetic-sidepanel-dynamic-3d-mesh-front-panel-black-en40788/
2025-05-26,"MagniumGear NEO Qube 2 Infinity Mirror Mid Tower Case, Steel Chassis + Tempered Glass Window Materials, Up to 360mm Radiator Support, Maximum 9 Fans Support, White | MG-NE620QI_DWT02",748.66,748.66,,,,https://uae.microless.com/product/magniumgear-neo-qube-2-infinity-mirror-mid-tower-case-steel-chassis-tempered-glass-window-materials-up-to-360mm-radiator-support-maximum-9-fans-support-white-mg-ne620qi_dwt02/
2025-05-26,"MagniumGear NEO Qube 2 Infinity Mirror Mid Tower Case, Steel Chassis + Tempered Glass Window Materials, Up to 360mm Radiator Support, Maximum 9 Fans Support, Black | MG-NE620QI_DBK02",748.66,748.66,,,,https://uae.microless.com/product/magniumgear-neo-qube-2-infinity-mirror-mid-tower-case-steel-chassis-tempered-glass-window-materials-up-to-360mm-radiator-support-maximum-9-fans-support-black-mg-ne620qi_dbk02/
2025-05-26,"Thermaltake Ceres 300 TG ARGB Mid Tower Chassis, 4mm Tempered Glass x 1, 7 Expansion Slots, Up To 360mm Radiator Support, 2xCT140 ARGB Fan Preinstalled, Snow White | CA-1Y2-00M6WN-00",388.30,367.50,5,,,https://uae.microless.com/product/thermaltake-ceres-300-tg-argb-mid-tower-chassis-4mm-tempered-glass-x-1-7-expansion-slots-up-to-360mm-radiator-support-2xct140-argb-fan-preinstalled-snow-white-ca-1y2-00m6wn-00/
2025-05-26,"Thermaltake Ceres 300 TG ARGB Mid Tower Chassis, 4mm Tempered Glass x 1, 7 Expansion Slots, Up To 360mm Radiator Support, 2xCT140 ARGB Fan Preinstalled, Black | CA-1Y2-00M1WN-00",393.05,393.05,,,,https://uae.microless.com/product/thermaltake-ceres-300-tg-argb-mid-tower-chassis-4mm-tempered-glass-x-1-7-expansion-slots-up-to-360mm-radiator-support-2xct140-argb-fan-preinstalled-black-ca-1y2-00m1wn-00/
2025-05-26,"Thermaltake CTE T500 TG ARGB Full Tower ATX PC Case, 4mm Tempered Glass Panel, Fits Up 11* 120mm Fans & 420mm Radiator, Active Cooling, USB 3.2  Type-C *1, USB 3 *2, Snow| CA-1X8-00F6WN-01",772.50,681.77,12,,,https://uae.microless.com/product/thermaltake-cte-t500-tg-argb-full-tower-atx-pc-case-4mm-tempered-glass-panel-fits-up-12-12mm-fans-420mm-radiator-active-cooling-usb-3-2-type-c-1-usb-3-2-white/
2025-05-26,"Thermaltake CTE T500 TG ARGB Full Tower ATX PC Case, 4mm Tempered Glass Panel, Fits Up 12* 120mm Fans & 420mm Radiator, Active Cooling, USB 3.2  Type-C *1, USB 3 *2, Black | CA-1X8-00F1WN-01",751.91,654.83,13,,,https://uae.microless.com/product/thermaltake-cte-t500-tg-argb-full-tower-atx-pc-case-4mm-tempered-glass-panel-fits-up-12-12mm-fans-420mm-radiator-active-cooling-usb-3-2-type-c-1-usb-3-2-black-ca-1x8-00f1wn-01/
2025-05-26,"Thermaltake CTE T500 Air Full Tower ATX PC Case, 4mm Tempered Glass Panel, Fits Up to 11* 120mm Fans & 420mm AIO, Centralized Thermal Efficiency, USB 3.2 Type-C *1, USB 3 *2, Black | CA-1X8-00F1WN-00",586.94,586.94,,,,https://uae.microless.com/product/thermaltake-cte-t500-air-full-tower-atx-pc-case-4mm-tempered-glass-panel-fits-up-to-11-120mm-fans-420mm-aio-centralized-thermal-efficiency-usb-3-2-type-c-1-usb-3-2-black-ca-1x8-00f1wn-00/
2025-05-26,"GALAX Revolution-06 Mid Tower ATX PC Case, Tempered Glass Side Panel & Mesh Front Cover, Peak Airflow Performance, Fits Up to 8*120mm Fans & 360mm Radiators, USB 3.0/2.0, HD Audio, White | CGG6AGWA4B0",273.00,273.00,,,,https://uae.microless.com/product/galax-revolution-06-mid-tower-atx-pc-case-tempered-glass-side-panel-mesh-front-cover-peak-airflow-performance-fits-up-to-8-120mm-fans-360mm-radiators-usb-3-0-2-0-hd-audio-white-cgg6agwa4b0/
2025-05-26,"GALAX Revolution-06 Mid Tower ATX PC Case, Tempered Glass Side Panel & Mesh Front Cover, Peak Airflow Performance, Fits Up to 8*120mm Fans & 360mm Radiators, USB 3.0/2.0, HD Audio, Black | CGG6AGBA4B0",210.00,210.00,,,,https://uae.microless.com/product/galax-revolution-06-mid-tower-atx-pc-case-tempered-glass-side-panel-mesh-front-cover-peak-airflow-performance-fits-up-to-8-120mm-fans-360mm-radiators-usb-3-0-2-0-hd-audio-black-cgg6agba4b0/
2025-05-26,"Galax Revolution-05 Mesh RGB Mid Tower ATX PC Case, Tempered Glass Panel & Mesh Front Panel, High Air Flow, Fits Up to 8* 120mm Fans & 280mm Radiators, USB 3.0 / 2.0, Mic, White | CGG5ANWA4B0",294.00,209.81,29,,,https://uae.microless.com/product/galax-revolution-05-mesh-rgb-mid-tower-atx-pc-case-tempered-glass-panel-mesh-front-panel-high-air-flow-fits-up-to-8-120mm-fans-280mm-radiators-usb-3-0-2-0-mic-white/
2025-05-26,"COUGAR CRATUS ATX Mid-Tower RGB Case with Variety Customization & Convection Dynamics, Temp Glass, Up to 360mm Radiator & 9*120mm Fans, Dynamic Lighting, USB 3.0/Type-C, Back | 385LMS0.0001",1743.62,1743.62,,In stock,10,https://uae.microless.com/product/cougar-cratus-atx-mid-tower-rgb-case-with-variety-customization-convection-dynamics-temp-glass-up-to-360mm-radiator-9-120mm-fans-dynamic-lighting-usb-3-0-type-c-rgb-button-back-cgr-5lmsb/
2025-05-26,"COUGAR Duoface Pro RGB ATX Mid-Tower Case, Steel Frame & Tempered Glass Panel, Up to 360mm Radiator & 9* 120mm Fans, Dazzling RGB Lighting, 2x USB 3.0 / 2.0 / Type-C, White | 385AD10.0002",367.34,367.34,,,,https://uae.microless.com/product/cougar-duoface-pro-rgb-atx-mid-tower-case-steel-frame-tempered-glass-panel-up-to-360mm-radiator-9-120mm-fans-dazzling-rgb-lighting-2x-usb-3-0-2-0-type-c-white-cg-gc-duoface-pro-rgb-wht/
2025-05-26,"COUGAR Duoface Pro RGB ATX Mid-Tower Case, Steel Frame & Tempered Glass Panel, Support up to 360mm Radiator & 9* 120mm Fans, Dazzling RGB Lighting, 2x USB 3.0 / 2.0 / Type-C, Black | 385AD10.0001",353.36,315.00,11,,,https://uae.microless.com/product/cougar-duoface-pro-rgb-atx-mid-tower-case-steel-frame-tempered-glass-panel-support-up-to-360mm-radiator-9-120mm-fans-dazzling-rgb-lighting-2x-usb-3-0-2-0-type-c-black-cgr-5ad1b-rgb/
2025-05-26,"COUGAR DUOFACE RGB ATX Mid Tower PC Case, Tem Glass & Mesh Front Panels,  Brilliant RGB Lighting, Up to 280mm Radiator  & 5* 120mm Fans, 7+3 Exp Ports, USB 3.0 x 2, USB 2.0, Black | CG-GC-DUOFACE-BLK",293.48,246.96,16,,,https://uae.microless.com/product/cougar-duoface-rgb-atx-mid-tower-pc-case-tempered-glass-mesh-front-panels-brilliant-rgb-lighting-up-to-360mm-aio-5x120mm-fans-7-3-exp-ports-usb-3-0-x-2-usb-2-0-ports-black-cgr-5zd1b-rgb/
2025-05-26,"Corsair 3000D RGB AIRFLOW Mid-Tower PC Case, Tempered Glass & Airflow Optimized Front Panel, Up to 8x 120mm Fans & 360mm Radiators, 2*3.5""or 2*2.5"" Drive Bays, 2*USB 3.2 Type-A, White | CC-9011256-WW",399.00,399.00,,,,https://uae.microless.com/product/corsair-3000d-rgb-airflow-mid-tower-pc-case-tempered-glass-airflow-optimized-front-panel-up-to-8x-120mm-fans-360mm-radiators-2-3-5-or-2-2-5-drive-bays-2-usb-3-2-type-a-white-cc-9011256-ww/
2025-05-26,"Corsair 3000D RGB AIRFLOW Mid-Tower PC Case, Tempered Glass & Airflow Optimized Front Panel, Up to 8x 120mm Fans & 360mm Radiators, 2*3.5""or 2*2.5"" Drive Bays, 2*USB 3.2 Type-A, Black | CC-9011255-WW",499.00,409.50,18,,,https://uae.microless.com/product/corsair-3000d-rgb-airflow-mid-tower-pc-case-tempered-glass-airflow-optimized-front-panel-up-to-8x-120mm-fans-360mm-radiators-2-3-5-or-2-2-5-drive-bays-2-usb-3-2-type-a-black-cc-9011255-ww/
2025-05-26,"Corsair 3000D AIRFLOW Mid Tower ATXPC Case, Tempered Glass & Airflow Optimized Front Panel, Up to 8x 120mm Fans & 360mm Radiators, 2*3.5""or 2*2.5"" Drive Bays, 2*USB 3.2 Type-A, White | CC-9011252-WW",437.75,329.00,25,,,https://uae.microless.com/product/corsair-3000d-airflow-mid-tower-atxpc-case-tempered-glass-airflow-optimized-front-panel-up-to-8x-120mm-fans-360mm-radiators-2-3-5-or-2-2-5-drive-bays-2-usb-3-2-type-a-white-cc-9011252-ww/
2025-05-26,"Corsair 3000D AIRFLOW Mid Tower ATXPC Case, Tempered Glass & Airflow Optimized Front Panel, Up to 8x 120mm Fans & 360mm Radiators, 2*3.5""or 2*2.5"" Drive Bays, 2*USB 3.2 Type-A Black | CC-9011251-WW",437.75,346.19,21,,,https://uae.microless.com/product/corsair-3000d-airflow-mid-tower-pc-case-tempered-glass-airflow-optimized-front-panel-fits-up-to-8x-120mm-fans-up-to-360mm-radiators-x2-3-5-or-x2-2-5-drive-bays-2x-usb-3-2-gen-1-type-a-black-cc-9011251/
2025-05-26,"Gambias Aura GC3 Mid Tower Computer Case, SPCC + ABS + Tempered Glass Material, Up to 240mm Radiator, Up to 6 Fans Support, 5V 3-Pin Addressable Header, Black | GD-AURA-GC3",190.00,190.00,,,,https://uae.microless.com/product/gambias-aura-gc3-mid-tower-computer-case-spcc-abs-tempered-glass-material-up-to-240mm-radiator-up-to-6-fans-support-5v-3-pin-addressable-header-black-gd-aura-gc3/
2025-05-26,"Corsair 2000D AIRFLOW Mini-ITX PC Case, Optimal Airflow Design, Mesh on All Sides, Up to 360mm Radiator & 8 Fans Support, White | CC-9011245-WW",540.75,431.24,20,,,https://uae.microless.com/product/corsair-2000d-airflow-mini-itx-pc-case-optimal-airflow-design-mesh-on-all-sides-up-to-360mm-radiator-8-fans-support-white-cc-9011245-ww/
2025-05-26,"Corsair 2000D RGB AIRFLOW Mini-ITX PC Case, Optimal Airflow Design, Mesh on All Sides, Up to 360mm Radiator & 8 Fans Support, Black | CC-9011246-WW",651.00,599.00,8,,,https://uae.microless.com/product/corsair-2000d-rgb-airflow-mini-itx-pc-case-optimal-airflow-design-mesh-on-all-sides-up-to-360mm-radiator-8-fans-support-black-cc-9011246-ww/
2025-05-26,"Corsair 2000D AIRFLOW Mini-ITX PC Case, Optimal Airflow Design, Mesh on All Sides, Up to 360mm Radiator & 8 Fans Support, Black | CC-9011244-WW",482.57,449.00,7,,,https://uae.microless.com/product/corsair-2000d-airflow-mini-itx-pc-case-optimal-airflow-design-mesh-on-all-sides-up-to-360mm-radiator-8-fans-support-black-cc-9011244-ww/
2025-05-26,"Corsair 2000D RGB AIRFLOW Mini-ITX PC Case, Optimal Aiflow Design, All Side Steel Mesh Panels, Up to 360mm Radiators & 8x 120mm Fans, 2x USB 3.2 / Gen 2 Type-C, White | CC-9011247-WW",567.00,567.00,,,,https://uae.microless.com/product/corsair-2000d-rgb-airflow-mini-itx-pc-case-optimal-aiflow-design-all-side-steel-mesh-panels-up-to-360mm-radiators-8x-120mm-fans-2x-usb-3-2-gen-2-type-c-white-gc-2000d-wht-rgb/
2025-05-26,"Thermaltake V150 Tempered Glass ARGB Breeze Micro Chassis, SPCC+Tempered Glass Material, Up to 280mm Radiator, Up to 4 Fans Support, Dust Filtration, Black | CA-1R1-00S1WN-02",229.01,199.00,13,,,https://uae.microless.com/product/thermaltake-v150-tempered-glass-argb-breeze-micro-chassis-spcc-tempered-glass-material-up-to-280mm-radiator-up-to-4-fans-support-dust-filtration-black-ca-1r1-00s1wn-02/
2025-05-26,"Thermaltake CTE C750 Air Snow Full Tower Computer Case, SPCC+ABS+Tempered Glass Material, Up to 360mm Radiator (420mm AIO Only), Up to 14 Fans Support, Snow White | CA-1X6-00F6WN-00",772.50,649.83,16,,,https://uae.microless.com/product/thermaltake-cte-c750-air-snow-full-tower-computer-case-spcc-abs-tempered-glass-material-up-to-360mm-radiator-420mm-aio-only-up-to-14-fans-support-snow-white-ca-1x6-00f6wn-00/
2025-05-26,"Thermaltake CTE C750 TG ARGB Snow Full Tower Computer Case, SPCC+ABS+Tempered Glass Material, Up to 360mm Radiator (420mm AIO Only), Up to 14 Fans Support, Snow White | CA-1X6-00F6WN-01",723.70,723.70,,,,https://uae.microless.com/product/thermaltake-cte-c750-tg-argb-snow-full-tower-computer-case-spcc-abs-tempered-glass-material-up-to-360mm-radiator-420mm-aio-only-up-to-14-fans-support-snow-white-ca-1x6-00f6wn-01/
2025-05-26,"Thermaltake The Tower 200 Snow Mini Computer Case, SPCC+Tempered Glass Material, Supports Up to 280mm Radiator, Up to 4 Fans Support, Removable Dust Filter, Snow White | CA-1X9-00S6WN-00",498.10,498.10,,,,https://uae.microless.com/product/thermaltake-the-tower-200-snow-mini-computer-case-spcc-tempered-glass-material-supports-up-to-280mm-radiator-up-to-4-fans-support-removable-dust-filter-snow-white-ca-1x9-00s6wn-00/
2025-05-26,"Thermaltake Ceres 500 TG ARGB Snow Mid Tower Computer Case, SPCC+Tempered Glass Material, Up to 420mm Radiator Support, Up to 7 Fans Support, Removable filters, Snow White | CA-1X5-00M6WN-00",712.72,712.72,,,,https://uae.microless.com/product/thermaltake-ceres-500-tg-argb-snow-mid-tower-computer-case-spcc-tempered-glass-material-up-to-420mm-radiator-support-up-to-7-fans-support-removable-filters-snow-white-ca-1x5-00m6wn-00/
2025-05-26,"Thermaltake H590 TG Snow ARGB Computer Case, SPCC+Tempered Glass Material, Up to 360mm Radiator Support, Up to 7 Fans Support, Magnetic Dust Filtration, Snow White | CA-1X4-00M6WN-00",360.00,360.00,,,,https://uae.microless.com/product/thermaltake-h590-tg-snow-argb-computer-case-spcc-tempered-glass-material-up-to-360mm-radiator-support-up-to-7-fans-support-magnetic-dust-filtration-snow-white-ca-1x4-00m6wn-00/
2025-05-26,"Thermaltake H590 TG ARGB Mid Tower Computer Case, SPCC+Tempered Glass Material, Up to 360mm Radiator Support, Up to 7 Fans Support, Magnetic Dust Filtration, Black | CA-1X4-00M1WN-00",367.34,367.34,,,,https://uae.microless.com/product/thermaltake-h590-tg-argb-mid-tower-computer-case-spcc-tempered-glass-material-up-to-360mm-radiator-support-up-to-7-fans-support-magnetic-dust-filtration-black-ca-1x4-00m1wn-00/
2025-05-26,"Thermaltake S200 TG ARGB Mid Tower Chassis Computer Case, SPCC+Tempered Glass Material, Up to 360mm Radiator Support, Up to 6 Fans, Mesh Front Panel, Black | CA-1X2-00M1WN-00",299.00,245.00,18,,,https://uae.microless.com/product/thermaltake-s200-tg-argb-mid-tower-chassis-computer-case-spcc-tempered-glass-material-up-to-360mm-radiator-support-up-to-6-fans-mesh-front-panel-black-ca-1x2-00m1wn-00/
2025-05-26,"Antec Torque Mid Tower Computer Cases, Aluminum+Tempered Glass Material, Up to 360mm Radiator, USB3.0*2, Audio, Type-C I/O Ports, Red/Black | TOCASE-00001",1258.99,1258.99,,In stock,10,https://uae.microless.com/product/antec-torque-mid-tower-computer-cases-aluminum-tempered-glass-material-up-to-360mm-radiator-usb3-0-2-audio-type-c-i-o-ports-red-black-tocase-00001/
2025-05-26,"GAMDIAS ATHENA P1 RGB ATX Mid Tower Gaming PC Case, Tempered Glass & Excellent Airflow Design,  4x120mm ARGB Fans & Up to 360mm AIO, USB 3/ USB 2 / Type C/HD Audio / LED Control , Black | GD-ATHENA-P1",435.69,420.00,4,,,https://uae.microless.com/product/gamdias-athena-p1-rgb-atx-mid-tower-gaming-pc-case-tempered-glass-excellent-airflow-design-4x120mm-argb-fans-up-to-360mm-aio-usb-3-usb-2-type-c-hd-audio-led-control-black-gd-athena-p1/
2025-05-26,"GAMDIAS NESO P1 EATX Full Tower Gaming PC Case, Front&Side Panoramic Temp Glass Panels, Optimum Airflow, Up to 360mm Radiator & 13 Fans, USB 3.0/Type/HD Audio/LED Control, Black-Red | GD-NESO-P1-BR",782.00,782.00,,,,https://uae.microless.com/product/gamdias-neso-p1-eatx-full-tower-gaming-pc-case-front-side-panoramic-temp-glass-panels-optimum-airflow-up-to-360mm-radiator-13-fans-usb-3-0-type-hd-audio-led-control-black-red-gd-neso-p1-br/
2025-05-26,"GAMDIAS NESO P1 EATX Full Tower Gaming PC Case, Front&Side Panoramic Temp Glass Panels, Optimum Airflow, Up to 360mm Radiator & 13 Fans, USB 3.0/TypeC/HD Audio/LED Control, Black-White | GD-NESO-P1-BW",782.00,782.00,,,,https://uae.microless.com/product/gamdias-neso-p1-eatx-full-tower-gaming-pc-case-front-side-panoramic-temp-glass-panels-optimum-airflow-up-to-360mm-radiator-13-fans-usb-3-0-typec-hd-audio-led-control-black-white-gd-neso-p1-bw/
2025-05-26,"GAMDIAS NESO P1 EATX Full Tower Gaming PC Case, Front & Side Panoramic Tempered Glass Panels, Optimum Airflow, Up to 360mm Radiator & 13 Fans, USB 3.0/TypeC/HD Audio/LED Control, White | GD-NESO-P1-WH",782.00,782.00,,,,https://uae.microless.com/product/gamdias-neso-p1-eatx-full-tower-gaming-pc-case-front-side-panoramic-tempered-glass-panels-optimum-airflow-up-to-360mm-radiator-13-fans-usb-3-0-typec-hd-audio-led-control-white-gd-neso-p1-wh/
2025-05-26,"GAMDIAS ATHENA M2 ELITE ATX Mid Tower Case, Tempered Glass Window, Mesh Front Panel with RGB Light Strip, Support 6 Fans & 360mm Radiator, Magnetic Dust Filter, Black | GD-ATHENA-M2-ELITE",329.00,329.00,,,,https://uae.microless.com/product/gamdias-athena-m2-elite-atx-mid-tower-case-tempered-glass-window-mesh-front-panel-with-rgb-light-strip-support-6-fans-360mm-radiator-magnetic-dust-filter-black-gd-athena-m2-elite/
2025-05-26,"GAMDIAS Athena M6 ATX Mid Tower Gaming PC Case, Tempered Glass, Support Up to 6 Fans & 360mm Radiator, Under-Glowing RGB Lighting, USB 3 / USB 2x2, HD Audio /LED Control, Black | GD-ATHENA-M6",355.01,355.01,,,,https://uae.microless.com/product/gamdias-athena-m6-atx-mid-tower-gaming-pc-case-tempered-glass-support-up-to-6-fans-360mm-radiator-under-glowing-rgb-lighting-usb-3-usb-2x2-hd-audio-led-control-black-gd-athena-m6/
